graph,component,component
cplane-neutron-ovs-controller-with-ogr-node-oracle12c-single-2.yml,cs:~cplane-team/centos7/oracle,cs:~cplane-team/trusty/cplane
cplane-neutron-ovs-controller-with-ogr-node-oracle12c-single-2.yml,cs:~cplane-team/trusty/neutron-api,cs:~cplane-team/trusty/neutron-openvswitch
ceph-with-dash-8.yml,cs:~canonical-storage/xenial/ceph,cs:ceph
ceph-with-dash-8.yml,cs:~canonical-storage/xenial/ceph,cs:~chris.macnaughton/xenial/influxdb
ceph-with-dash-8.yml,cs:telegraf,cs:~chris.macnaughton/xenial/influxdb
ceph-with-dash-8.yml,cs:telegraf,cs:ceph
ceph-with-dash-8.yml,cs:ceph/ceph-mon,cs:ceph/ceph-osd
data-analytics-with-sql-like-1.yml,cs:~kwmonroe/trusty/hdp/hdphive,cs:~kwmonroe/trusty/hdp/yarn-hdfs-master
data-analytics-with-sql-like-1.yml,cs:~kwmonroe/trusty/hdp/yarn-hdfs-master,cs:~kwmonroe/trusty/hdp/compute-node
data-analytics-with-sql-like-1.yml,cs:~kwmonroe/trusty/hdp,cs:trusty/mysql
apache-spark-standalone-notebook-1.yml,cs:~bigdata-dev/trusty/apache-spark/spark-master,cs:~bigdata-dev/trusty/apache-spark/spark-slave
apache-spark-standalone-notebook-1.yml,cs:~bigdata-dev/trusty/apache-spark/spark-master,cs:~bigdata-dev/trusty/apache-spark/notebook
hadoop-spark-60.yml,cs:xenial/hadoop-resourcemanager,cs:xenial/hadoop-namenode
hadoop-spark-60.yml,cs:xenial/hadoop-namenode,cs:xenial/hadoop-slave
hadoop-spark-60.yml,cs:xenial/hadoop-resourcemanager,cs:xenial/hadoop-slave
hadoop-spark-60.yml,cs:xenial/hadoop-plugin,cs:xenial/hadoop-namenode
hadoop-spark-60.yml,cs:xenial/hadoop-plugin,cs:xenial/hadoop-resourcemanager
hadoop-spark-60.yml,cs:xenial/spark,cs:xenial/hadoop-plugin
hadoop-spark-60.yml,cs:xenial/hadoop-client,cs:xenial/hadoop-plugin
hadoop-spark-60.yml,cs:xenial/ganglia-node,cs:xenial/hadoop-namenode
hadoop-spark-60.yml,cs:xenial/ganglia-node,cs:xenial/hadoop-resourcemanager
hadoop-spark-60.yml,cs:xenial/ganglia-node,cs:xenial/hadoop-slave
hadoop-spark-60.yml,cs:xenial/ganglia,cs:xenial/ganglia-node
hadoop-spark-60.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/hadoop-namenode
hadoop-spark-60.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/hadoop-resourcemanager
hadoop-spark-60.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/hadoop-slave
hadoop-spark-60.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha
ceph-encryption-0.yml,cs:~jamesbeedy/vault,cs:~chris.macnaughton/trusty/unlock-ceph
ceph-encryption-0.yml,cs:~jamesbeedy/consul,cs:~jamesbeedy/consul-agent
ceph-encryption-0.yml,cs:~jamesbeedy/vault,cs:~jamesbeedy/consul-agent
ceph-encryption-0.yml,cs:trusty/ceph-mon,cs:trusty/ceph-osd
ceph-encryption-0.yml,cs:trusty/ceph-osd,cs:~chris.macnaughton/trusty/unlock-ceph
hadoop-es-constraints-14.yml,cs:trusty/hadoop/hadoop-master,cs:trusty/hadoop/hadoop-slavecluster
hadoop-es-constraints-14.yml,cs:trusty/hive2,cs:trusty/mysql
hadoop-es-constraints-14.yml,cs:trusty/hive2,cs:trusty/hadoop
hadoop-es-constraints-14.yml,cs:trusty/elasticsearch,cs:trusty/hive2
hadoop-es-constraints-14.yml,cs:trusty/elasticsearch,cs:trusty/hadoop
bundle-apache-processing-mapreduce-1.yml,cs:~craig.magina/apache-zookeeper,cs:xenial/apache-hadoop-namenode
bundle-apache-processing-mapreduce-1.yml,cs:xenial/apache-hadoop-namenode,cs:xenial/apache-hadoop-slave
bundle-apache-processing-mapreduce-1.yml,cs:xenial/apache-hadoop-resourcemanager,cs:xenial/apache-hadoop-slave
bundle-apache-processing-mapreduce-1.yml,cs:xenial/apache-hadoop-resourcemanager,cs:xenial/apache-hadoop-namenode
bundle-apache-processing-mapreduce-1.yml,cs:xenial/apache-hadoop-plugin,cs:xenial/apache-hadoop-namenode
bundle-apache-processing-mapreduce-1.yml,cs:xenial/apache-hadoop-plugin,cs:xenial/apache-hadoop-resourcemanager
bundle-apache-processing-mapreduce-1.yml,cs:xenial/hadoop-client,cs:xenial/apache-hadoop-plugin
bundle-apache-processing-mapreduce-1.yml,cs:~bigdata-dev/apache-flume-hdfs,cs:xenial/apache-hadoop-plugin
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia,cs:xenial/apache-hadoop-namenode
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia,cs:xenial/apache-hadoop-resourcemanager
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia,cs:xenial/apache-hadoop-slave
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia,cs:xenial/ganglia-node
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia-node,cs:xenial/apache-hadoop-namenode
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia-node,cs:xenial/apache-hadoop-resourcemanager
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia-node,cs:xenial/apache-hadoop-slave
bundle-apache-processing-mapreduce-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/apache-flume-hdfs
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop-yarn,cs:~bigdata-dev/trusty/apache-hadoop-hdfs
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop-hdfs/secondary-namenode,cs:~bigdata-dev/trusty/apache-hadoop-hdfs/hdfs-master
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop-compute,cs:~bigdata-dev/trusty/apache-hadoop-yarn
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop-compute,cs:~bigdata-dev/trusty/apache-hadoop-hdfs
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop,cs:~bigdata-dev/trusty/apache-hadoop-yarn
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-hadoop,cs:~bigdata-dev/trusty/apache-hadoop-hdfs
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-flume,cs:~bigdata-dev/trusty/apache-hadoop
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-flume/flume-rabbitmq,cs:~bigdata-dev/trusty/apache-flume/flume-hdfs
apache-ingestion-flume-rabbitmq-2.yml,cs:~bigdata-dev/trusty/apache-flume,cs:trusty/rabbitmq
mediawiki-single-7.yml,cs:trusty/mediawiki,cs:trusty/mysql
cwr-ci-2.yml,cs:~kos.tsakalozos/cwr,cs:~kos.tsakalozos/jenkins
apache-analytics-pig-18.yml,cs:trusty/apache-hadoop-namenode,cs:trusty/apache-hadoop-slave
apache-analytics-pig-18.yml,cs:trusty/apache-hadoop-resourcemanager,cs:trusty/apache-hadoop-slave
apache-analytics-pig-18.yml,cs:trusty/apache-hadoop-resourcemanager,cs:trusty/apache-hadoop-namenode
apache-analytics-pig-18.yml,cs:trusty/apache-hadoop-plugin,cs:trusty/apache-hadoop-namenode
apache-analytics-pig-18.yml,cs:trusty/apache-hadoop-plugin,cs:trusty/apache-hadoop-resourcemanager
apache-analytics-pig-18.yml,cs:trusty/apache-pig,cs:trusty/apache-hadoop-plugin
high-performance-batch-processing-7.yml,cs:trusty/hdp-hadoop/yarn-hdfs-master,cs:trusty/hdp-hadoop/compute-node
high-performance-batch-processing-7.yml,cs:trusty/hdp-tez,cs:trusty/hdp-hadoop
high-performance-batch-processing-7.yml,cs:trusty/hdp-hadoop,cs:trusty/hdp-tez
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/nedge-swift,cs:trusty/keystone
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/cinder,cs:trusty/cinder
nedge-exist-3.yml,cs:trusty/glance,cs:trusty/mysql
nedge-exist-3.yml,cs:trusty/keystone,cs:trusty/mysql
nedge-exist-3.yml,cs:trusty/cinder,cs:trusty/glance
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/nedge,cs:~anton-skriptsov/trusty/nedge-cinder
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/nedge,cs:~anton-skriptsov/trusty/nedge-swift
nedge-exist-3.yml,cs:trusty/nova,cs:trusty/rabbitmq
nedge-exist-3.yml,cs:trusty/nova,cs:trusty/glance
nedge-exist-3.yml,cs:trusty/cinder,cs:trusty/rabbitmq
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/nedge-cinder,cs:~anton-skriptsov/trusty/cinder
nedge-exist-3.yml,cs:trusty/cinder,cs:trusty/keystone
nedge-exist-3.yml,cs:trusty/glance,cs:trusty/keystone
nedge-exist-3.yml,cs:~anton-skriptsov/trusty/nedge,cs:~anton
nedge-exist-3.yml,cs:trusty/cinder,cs:trusty/mysql
nedge-exist-3.yml,cs:trusty/nova,cs:trusty/mysql
nedge-exist-3.yml,cs:trusty/glance,cs:trusty/rabbitmq
oai-nfv-4g-1.yml,cs:~navid-nikaein/xenial/oai-enb,cs:~navid-nikaein/xenial/oai-mme
oai-nfv-4g-1.yml,cs:~navid-nikaein/xenial/oai-hss,cs:xenial/mysql
oai-nfv-4g-1.yml,cs:~navid-nikaein/xenial/oai-hss,cs:~navid-nikaein/xenial/oai-mme
oai-nfv-4g-1.yml,cs:~navid-nikaein/xenial/oai-mme,cs:~navid-nikaein/xenial/oai-spgw
lamp-bundle-0.yml,cs:xenial/percona,cs:xenial/hacluster
lamp-bundle-0.yml,cs:trusty/wordpress,cs:xenial/haproxy
lamp-bundle-0.yml,cs:trusty/wordpress,cs:xenial/percona
web-in-a-box-9.yml,cs:trusty/mongodb,cs:~hp-discover/trusty/node
web-in-a-box-9.yml,cs:~hp/website,cs:~hp/nginx
web-in-a-box-9.yml,cs:~hp-discover/trusty/node,cs:~hp-discover/trusty/nginx
web-in-a-box-9.yml,cs:~hp-discover/trusty/nginx,cs:~hp
automate-spark-jobs-3.yml,cs:hadoop-namenode,cs:hadoop-slave
automate-spark-jobs-3.yml,cs:hadoop-plugin,cs:hadoop-namenode
automate-spark-jobs-3.yml,cs:zeppelin,cs:hadoop-plugin
automate-spark-jobs-3.yml,cs:hadoop-namenode,cs:hadoop-resourcemanager
automate-spark-jobs-3.yml,cs:zeppelin,cs:spark
automate-spark-jobs-3.yml,cs:hadoop-resourcemanager,cs:hadoop-slave
automate-spark-jobs-3.yml,cs:hadoop-plugin,cs:hadoop-resourcemanager
automate-spark-jobs-3.yml,cs:~tengu-team/spark-job,cs:spark
automate-spark-jobs-3.yml,cs:~tengu-team/notebook,cs:zeppelin
big-data-logger-6.yml,cs:trusty/hdp-hadoop/compute-node,cs:trusty/hdp-hadoop/yarn-hdfs-master
big-data-logger-6.yml,cs:trusty/hdp-hive,cs:trusty/hdp-hadoop
big-data-logger-6.yml,cs:precise/kibana,cs:trusty/elasticsearch
big-data-logger-6.yml,cs:trusty/hdp-hive,cs:trusty/mysql
big-data-logger-6.yml,cs:~lazypower/trusty/logstash,cs:trusty/elasticsearch
big-data-logger-6.yml,cs:~lazypower/trusty/logstash-agent,cs:~lazypower/trusty/logstash
big-data-logger-6.yml,cs:~lazypower/trusty/logstash-agent,cs:trusty/hdp-hadoop
big-data-logger-6.yml,cs:~lazypower/trusty/logstash-agent,cs:trusty/hdp-hive
big-data-logger-6.yml,cs:~lazypower/trusty/logstash-agent,cs:trusty/mysql
kubernetes-core-4.yml,cs:~cynerva/kubernetes-master,cs:~cynerva/kubernetes-worker
kubernetes-core-4.yml,cs:~cynerva/kubernetes-master,cs:~containers/easyrsa
kubernetes-core-4.yml,cs:~cynerva/kubernetes-master,cs:~cynerva/etcd
kubernetes-core-4.yml,cs:~cynerva/kubernetes-worker,cs:~containers/easyrsa
kubernetes-core-4.yml,cs:~cynerva/etcd,cs:~containers/easyrsa
kubernetes-core-4.yml,cs:~cynerva/flannel,cs:~cynerva/etcd
kubernetes-core-4.yml,cs:~cynerva/flannel,cs:~cynerva/kubernetes-master
kubernetes-core-4.yml,cs:~cynerva/flannel,cs:~cynerva/kubernetes-worker
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova,cs:~openstack-charmers-next/rabbitmq
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/neutron,cs:~openstack-charmers-next/rabbitmq
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/percona
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova-cloud,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/keystone
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/neutron,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/neutron/neutron-openvswitch,cs:~openstack-charmers-next/neutron/neutron-api
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/neutron,cs:~openstack-charmers-next/percona
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/neutron/neutron-gateway,cs:~openstack-charmers-next/neutron/neutron-api
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/rabbitmq
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova-cloud,cs:~openstack-charmers-next/nova
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova-cloud,cs:~openstack-charmers-next/rabbitmq
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova-cloud,cs:~openstack-charmers-next/neutron
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova,cs:~openstack-charmers-next/neutron
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/openstack,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova-cloud,cs:~openstack-charmers-next/percona
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/glance
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/keystone
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/nova-cloud
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/cinder,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceph,cs:~openstack-charmers-next/nova
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/nova,cs:~openstack-charmers-next/cinder
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceph,cs:~openstack-charmers-next/cinder
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceph,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceph/ceph-osd,cs:~openstack-charmers-next/ceph/ceph-mon
openstack-refstack-xenial-pike-4.yml,cs:ntp,cs:~openstack-charmers-next/nova
openstack-refstack-xenial-pike-4.yml,cs:ntp,cs:~openstack-charmers-next/neutron
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceilometer,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers/ceilometer,cs:~openstack-charmers/keystone
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/ceilometer,cs:~openstack-charmers-next/nova
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers,cs:mongodb
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers/aodh,cs:~openstack-charmers/keystone
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/swift,cs:~openstack-charmers
openstack-refstack-xenial-pike-4.yml,cs:~openstack-charmers-next/swift/swift-proxy,cs:~openstack-charmers-next/swift/swift-storage
landscape-scalable-1.yml,cs:xenial/landscape-server,cs:xenial/rabbitmq-server
landscape-scalable-1.yml,cs:xenial/landscape-server,cs:xenial/haproxy
landscape-scalable-1.yml,cs:xenial/landscape-server,cs:xenial/postgresql
plumgrid-ons-9.yml,cs:trusty/mysql,cs:trusty/keystone
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-cloud-controller,cs:trusty/mysql
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-cloud-controller,cs:trusty/rabbitmq-server
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-cloud-controller,cs:trusty/glance
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-cloud-controller,cs:trusty/keystone
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-compute,cs:~openstack-charmers-next/trusty/nova-cloud-controller
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-compute,cs:trusty/mysql
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-compute,cs:trusty/rabbitmq-server
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-compute,cs:trusty/glance
plumgrid-ons-9.yml,cs:trusty/glance,cs:trusty/mysql
plumgrid-ons-9.yml,cs:trusty/glance,cs:trusty/keystone
plumgrid-ons-9.yml,cs:trusty/glance,cs:trusty/cinder
plumgrid-ons-9.yml,cs:trusty/mysql,cs:trusty/cinder
plumgrid-ons-9.yml,cs:trusty/cinder,cs:trusty/rabbitmq-server
plumgrid-ons-9.yml,cs:trusty/cinder,cs:~openstack-charmers-next/trusty/nova-cloud-controller
plumgrid-ons-9.yml,cs:trusty/cinder,cs:trusty/keystone
plumgrid-ons-9.yml,cs:trusty/openstack-dashboard,cs:trusty/keystone
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/neutron-api,cs:trusty/mysql
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/neutron-api,cs:trusty/keystone
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/neutron-api,cs:trusty/rabbitmq-server
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/neutron-api,cs:~openstack-charmers-next/trusty/nova-cloud-controller
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/neutron-api,cs:trusty/neutron-api-plumgrid
plumgrid-ons-9.yml,cs:trusty/neutron-api-plumgrid,cs:trusty/plumgrid-edge
plumgrid-ons-9.yml,cs:trusty/plumgrid-director,cs:trusty/plumgrid-edge
plumgrid-ons-9.yml,cs:~openstack-charmers-next/trusty/nova-compute,cs:trusty/plumgrid-edge
plumgrid-ons-9.yml,cs:trusty/plumgrid-director,cs:trusty/plumgrid-gateway
wordpress-site-3.yml,cs:haproxy,cs:trusty/wordpress
wordpress-site-3.yml,cs:trusty/wordpress,cs:memcached
wordpress-site-3.yml,cs:trusty/wordpress,cs:trusty/mariadb
wordpress-site-3.yml,cs:trusty/mariadb/mariadb-slave,cs:trusty/mariadb/mariadb
wordpress-site-3.yml,cs:trusty/nagios,cs:trusty/wordpress
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:~cplane,cs:trusty/percona
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:~cplane
cplane-neutron-ovs-controller-5.yml,cs:trusty/glance,cs:~cplane
cplane-neutron-ovs-controller-5.yml,cs:trusty/neutron,cs:~cplane
cplane-neutron-ovs-controller-5.yml,cs:trusty/neutron,cs:trusty/percona
cplane-neutron-ovs-controller-5.yml,cs:trusty/neutron,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:trusty/glance,cs:trusty/percona
cplane-neutron-ovs-controller-5.yml,cs:trusty/glance,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:trusty/glance
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova,cs:trusty/glance
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:trusty/nova
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:trusty/openstack,cs:~cplane
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:trusty/percona
cplane-neutron-ovs-controller-5.yml,cs:trusty/nova-cloud,cs:trusty/neutron
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-api,cs:trusty/neutron
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-api,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-openvswitch,cs:trusty/nova
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-openvswitch,cs:trusty/rabbitmq
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-api,cs:trusty/percona
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/cplane,cs:~cplane-team/trusty/neutron-openvswitch
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/cplane,cs:~cplane-team/trusty/neutron-api
cplane-neutron-ovs-controller-5.yml,cs:~cplane-team/trusty/neutron-api,cs:~cplane-team/trusty/neutron-openvswitch
elk-stack-2.yml,cs:xenial/openjdk,cs:xenial/logstash
elk-stack-2.yml,cs:xenial/kibana,cs:xenial/elasticsearch
elk-stack-2.yml,cs:xenial/logstash,cs:xenial/elasticsearch
ceph-base-3.yml,cs:ceph-osd,cs:ceph-mon
ceph-base-3.yml,cs:ntp,cs:ceph-osd
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-yarn-master,cs:trusty/apache-hadoop-hdfs-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-hdfs-secondary,cs:trusty/apache-hadoop-hdfs-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-compute-slave,cs:trusty/apache-hadoop-yarn-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-compute-slave,cs:trusty/apache-hadoop-hdfs-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-plugin,cs:trusty/apache-hadoop-yarn-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-plugin,cs:trusty/apache-hadoop-hdfs-master
apache-core-batch-processing-15.yml,cs:trusty/apache-hadoop-client,cs:trusty/apache-hadoop-plugin
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-ralf,cs:~dataart-telco-practice/precise/dns
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-homestead,cs:~dataart-telco-practice/precise/dns
call-assistance-demo-0.yml,cs:~dataart-telco-practice/trusty/restcomm-call-assistance,cs:~dataart-telco-practice/trusty/restcomm
call-assistance-demo-0.yml,cs:~dataart-telco-practice/trusty/ims-tools,cs:~dataart-telco-practice/trusty/restcomm
call-assistance-demo-0.yml,cs:~dataart-telco-practice/trusty/call-assistance,cs:~dataart-telco-practice/trusty/ims-tools
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-bono,cs:~dataart-telco-practice/precise/clearwater-sprout
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-bono,cs:~dataart-telco-practice/precise/clearwater-ralf
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-sprout,cs:~dataart-telco-practice/precise/clearwater-ralf
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-homestead,cs:~dataart-telco-practice/precise/clearwater-sprout
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-homer,cs:~dataart-telco-practice/precise/clearwater-sprout
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-homer,cs:~dataart-telco-practice/precise/dns
call-assistance-demo-0.yml,cs:~dataart-telco-practice/precise/clearwater-bono,cs:~dataart-telco-practice/precise/dns
