graph,component,component,distance
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/xenial/nova,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/xenial/openstack,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/xenial/cinder,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/xenial/ceph,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers,cs:ntp,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,cs:~openstack-charmers-next/xenial/neutron/neutron-api,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/nova,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/rabbitmq,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/nova-cloud,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/neutron,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/ceph,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/cinder,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:ntp,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/percona,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/nova,cs:~openstack-charmers-next/xenial/openstack,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/ceph,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/nova,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/cinder,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/rabbitmq,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/nova-cloud,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/neutron,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:ntp,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/percona,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph,cs:~openstack-charmers-next/xenial/openstack,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/openstack,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/percona,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/nova-cloud,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/neutron,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/rabbitmq,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/nova,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/cinder,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:~openstack-charmers-next/xenial/ceph,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/openstack,cs:ntp,3
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/cinder,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/glance,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/keystone,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-api,cs:~openstack-charmers-next/xenial/neutron/neutron-api,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-api,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-api,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,1
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:ntp,0
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/nova,1
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/neutron,1
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/rabbitmq,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/nova-cloud,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/ceph,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/cinder,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/percona,2
openstack-base-xenial-ocata-6.yml,cs:ntp,cs:~openstack-charmers-next/xenial/openstack,3
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/glance,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/keystone,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/cinder,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,cs:~openstack-charmers-next/xenial/neutron/neutron-api,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/neutron/neutron-gateway,cs:~openstack-charmers-next/xenial/neutron/neutron-openvswitch,2
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,0
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,cs:~openstack-charmers-next/xenial/ceph/ceph-osd,1
openstack-base-xenial-ocata-6.yml,cs:~openstack-charmers-next/xenial/ceph/ceph-mon,cs:~openstack-charmers-next/xenial/ceph/ceph-radosgw,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/rsyslog,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/hadoop-client,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-plugin,3
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/ganglia-node,3
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/ganglia,4
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-plugin,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/hadoop-client,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/ganglia-node,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/ganglia,3
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/rsyslog,3
hadoop-processing-12.yml,cs:xenial/ganglia,cs:xenial/ganglia,0
hadoop-processing-12.yml,cs:xenial/ganglia,cs:xenial/ganglia-node,1
hadoop-processing-12.yml,cs:xenial/ganglia,cs:xenial/hadoop-client,2
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-plugin,3
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,3
hadoop-processing-12.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/rsyslog,4
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-namenode,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-plugin,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/ganglia-node,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/hadoop-client,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/ganglia,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-slave,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/ganglia-node,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-plugin,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/hadoop-client,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/ganglia,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:xenial/ganglia-node,0
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:xenial/hadoop-client,1
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:xenial/ganglia,1
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-plugin,2
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,2
hadoop-processing-12.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/rsyslog,3
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/hadoop-client,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/rsyslog,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:~bigdata-dev/xenial/hadoop-plugin,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/ganglia-node,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,cs:xenial/ganglia,3
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:xenial/hadoop-client,0
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/hadoop-plugin,1
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:xenial/ganglia-node,1
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:xenial/ganglia,2
hadoop-processing-12.yml,cs:xenial/hadoop-client,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/hadoop-resourcemanager,0
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/hadoop-plugin,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:xenial/ganglia-node,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:xenial/hadoop-client,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:xenial/ganglia,2
hadoop-processing-12.yml,cs:~bigdata-dev/xenial/hadoop-resourcemanager,cs:~bigdata-dev/xenial/rsyslog,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/neutron/neutron-gateway,cs:~openstack-charmers-next/neutron/neutron-gateway,0
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/neutron/neutron-gateway,cs:~openstack-charmers-next/neutron/neutron-api,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/neutron/neutron-gateway,cs:~openstack-charmers-next/neutron/neutron-openvswitch,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers,0
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/percona,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/nova-cloud,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/neutron,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/rabbitmq,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/nova,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/openstack,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/cinder,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/ceph,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/ceilometer,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:memcached,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers,cs:ntp,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/gnocchi,0
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/ceilometer,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/keystone,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/glance,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/cinder,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/gnocchi,cs:~openstack-charmers/aodh,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/keystone,0
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/glance,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/cinder,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/ceilometer,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/aodh,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/gnocchi,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/percona,0
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/neutron,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/nova-cloud,1
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/rabbitmq,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/nova,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/openstack,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/cinder,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/ceph,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:~openstack-charmers-next/ceilometer,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:memcached,2
openstack-telemetry-xenial-queens-3.yml,cs:~openstack-charmers-next/percona,cs:ntp,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:memcached,0
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers,1
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/percona,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/nova-cloud,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/neutron,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/rabbitmq,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/nova,2
openstack-telemetry-xenial-queens-3.yml,cs:memcached,cs:~openstack-charmers-next/openstack,2
